"","candidate.id","application.id","gender","race","candidate.source","application.review","initial.screen","tech.screen","live.interview","offer","ratings.application.review"
"4063",5063,784658,"male","asian","job.site","completed",NA,NA,NA,NA,3
"4064",5064,234012,"male","white","linked-in","completed","completed",NA,"completed",NA,2
"4065",5065,522880,"female","asian","linkedin","completed","completed",NA,"completed",NA,1
"4066",5066,200774,"female","asian","linkedin","completed",NA,NA,NA,NA,3
"4067",5067,843694,"female","white","linkedin","completed",NA,NA,NA,NA,4
"4068",5068,346051,"male","black/african american","indeed","completed",NA,NA,NA,NA,2
"4069",5069,592399,"female","white","job.site","completed",NA,NA,NA,NA,3
"4070",5070,337550,"female","black/african american","linkedin","completed",NA,NA,NA,NA,3
"4071",5071,142339,"male","black/african american","indeed","completed","completed",NA,"completed",NA,2
"4072",5072,956929,"female","white","indeed","completed","completed",NA,"completed","completed",1
"4073",5073,133850,"male","latinx","linkedin","completed","completed",NA,"completed",NA,3
"4074",5074,539422,"female","latinx","indeed","completed",NA,NA,NA,NA,2
"4075",5075,715230,"male","white","job.site","completed",NA,NA,NA,NA,3
"4076",5076,877531,"male","latinx","indeed","completed",NA,NA,NA,NA,2
"4077",5077,123456,"female","asian","linkedin","completed","completed",NA,"completed","completed",2
"4078",5078,135009,"male","white","job.site","completed",NA,NA,NA,NA,3
"4079",5079,839641,"male","asian","indeed","completed",NA,NA,NA,NA,3
"4080",5080,387782,"female","asian","linkedin","completed",NA,NA,NA,NA,3
"4081",5081,695549,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4082",5082,756409,"male","white","job.site","completed",NA,NA,NA,NA,2
"4083",5083,719360,"male","white","job.site","completed",NA,NA,NA,NA,1
"4084",5084,359872,"female","white","job.site","completed",NA,NA,NA,NA,3
"4085",5085,128082,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"4086",5086,831649,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4087",5087,136463,"male","white","linked-in","completed","completed",NA,"completed","completed",2
"4088",5088,243080,"female","black/african american","job.site","completed",NA,NA,NA,NA,2
"4089",5089,621951,"male","asian","indeed","completed","completed",NA,"completed","completed",3
"4090",5090,656980,"female","latinx","linkedin","completed","completed",NA,"completed","completed",3
"4091",5091,308717,"male","white","linked-in","completed","completed",NA,"completed","completed",1
"4092",5092,126520,"male","white","job.site","completed",NA,NA,NA,NA,2
"4093",5093,181941,"male","white","indeed","completed",NA,NA,NA,NA,1
"4094",5094,759456,"female","white","indeed","completed","completed",NA,"completed",NA,3
"4095",5095,533231,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4096",5096,579759,"male","white","indeed","completed","completed",NA,"completed",NA,3
"4097",5097,693354,"male","asian","indeed","completed",NA,NA,NA,NA,2
"4098",5098,162691,"male","white","job.site","completed",NA,NA,NA,NA,2
"4099",5099,881140,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4100",5100,897150,"male","white","linkedin","completed","completed",NA,"completed","completed",4
"4101",5101,730590,"female","white","linkedin","completed",NA,NA,NA,NA,2
"4102",5102,642398,"female","latinx","indeed","completed",NA,NA,NA,NA,3
"4103",5103,712774,"female","white","linked-in","completed",NA,NA,NA,NA,2
"4104",5104,580960,"male","white","job.site","completed","completed",NA,"completed","completed",3
"4105",5105,778662,"male","asian","indeed","completed",NA,NA,NA,NA,3
"4106",5106,300985,"male","white","linkedin","completed",NA,NA,NA,NA,3
"4107",5107,161614,"female","white","indeed","completed",NA,NA,NA,NA,2
"4108",5108,328837,"female","latinx","job.site","completed","completed",NA,"completed","completed",3
"4109",5109,948203,"male","latinx","job.site","completed","completed",NA,NA,NA,2
"4110",5110,381103,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4111",5111,562120,"male","black/african american","linkedin","completed","completed",NA,"completed",NA,3
"4112",5112,916811,"female","white","indeed","completed","completed",NA,"completed",NA,3
"4113",5113,809522,"female","latinx","job.site","completed",NA,NA,NA,NA,2
"4114",5114,955038,"female","black/african american","linkedin","completed","completed",NA,"completed",NA,4
"4115",5115,965303,"female","latinx","linkedin","completed",NA,NA,NA,NA,2
"4116",5116,151382,"male","latinx","linked-in","completed",NA,NA,NA,NA,3
"4117",5117,985136,"male","white","linked-in","completed","completed",NA,"completed",NA,2
"4118",5118,339125,"male","white","indeed","completed","completed",NA,"completed",NA,4
"4119",5119,797389,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4120",5120,778513,"female","black/african american","referral","completed",NA,NA,NA,NA,3
"4121",5121,704901,"male","white","job.site","completed",NA,NA,NA,NA,3
"4122",5122,152082,"female","asian","job.site","completed","completed",NA,"completed","completed",3
"4123",5123,377246,"male","white","job.site","completed",NA,NA,NA,NA,2
"4124",5124,770652,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4125",5125,663898,"male","white","job.site","completed","completed",NA,NA,NA,2
"4126",5126,282159,"male","black/african american","indeed","completed","completed",NA,NA,NA,2
"4127",5127,415858,"male","white","linked-in","completed",NA,NA,NA,NA,2
"4128",5128,673684,"female","white","job.site","completed","completed",NA,"completed","completed",2
"4129",5129,123718,"female","white","linked-in","completed","completed",NA,NA,NA,3
"4130",5130,286120,"male","black/african american","linkedin","completed",NA,NA,NA,NA,3
"4131",5131,774105,"female","asian","linked-in","completed","completed",NA,"completed",NA,3
"4132",5132,347869,"male","white","linkedin","completed","completed",NA,"completed",NA,2
"4133",5133,987289,"male","asian","linkedin","completed","completed",NA,"completed","completed",2
"4134",5134,759177,"male","asian","indeed","completed","completed",NA,NA,NA,2
"4135",5135,848106,"female","asian","job.site","completed",NA,NA,NA,NA,3
"4136",5136,256326,"male","white","job.site","completed",NA,NA,NA,NA,2
"4137",5137,984680,"male","latinx","indeed","completed",NA,NA,NA,NA,2
"4138",5138,752865,"male","white","job.site","completed","completed","completed","completed","completed",2
"4139",5139,636369,"female","white","indeed","completed","completed",NA,"completed",NA,2
"4140",5140,100692,"male","latinx","linkedin","completed","completed",NA,NA,NA,3
"4141",5141,387979,"male","black/african american","job.site","completed","completed",NA,"completed","completed",1
"4142",5142,390782,"male","black/african american","referral","completed",NA,NA,NA,NA,3
"4143",5143,113417,"male","asian","indeed","completed",NA,NA,NA,NA,4
"4144",5144,455578,"female","latinx","referral","completed","completed",NA,"completed","completed",1
"4145",5145,586092,"female","white","indeed","completed","completed",NA,"completed",NA,3
"4146",5146,284985,"female","white","job.site","completed",NA,NA,NA,NA,2
"4147",5147,928468,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4148",5148,875231,"female","latinx","referral","completed","completed",NA,"completed","completed",4
"4149",5149,855810,"male","asian","job.site","completed",NA,NA,NA,NA,3
"4150",5150,678694,"male","white","job.site","completed",NA,NA,NA,NA,3
"4151",5151,583507,"male","latinx","indeed","completed",NA,NA,NA,NA,3
"4152",5152,657216,"male","asian","job.site","completed","completed",NA,"completed",NA,2
"4153",5153,632264,"male","latinx","linked-in","completed","completed",NA,NA,NA,3
"4154",5154,208597,"male","white","referral","completed",NA,NA,NA,NA,3
"4155",5155,422963,"female","asian","linkedin","completed",NA,NA,NA,NA,3
"4156",5156,900696,"male","white","Referral","completed",NA,NA,NA,NA,3
"4157",5157,279037,"female","white","job.site","completed",NA,NA,NA,NA,2
"4158",5158,810003,"male","latinx","job.site","completed","completed",NA,NA,NA,2
"4159",5159,316462,"female","white","indeed","completed",NA,NA,NA,NA,3
"4160",5160,961687,"female","white","indeed","completed","completed",NA,"completed",NA,2
"4161",5161,361107,"male","white","job.site","completed",NA,NA,NA,NA,3
"4162",5162,787702,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4163",5163,655942,"male","asian","job.site","completed","completed",NA,NA,NA,2
"4164",5164,699315,"male","white","linked-in","completed",NA,NA,NA,NA,4
"4165",5165,656604,"female","white","linked-in","completed",NA,NA,NA,NA,2
"4166",5166,362357,"male","white","indeed","completed",NA,NA,NA,NA,1
"4167",5167,560004,"female","white","job.site","completed",NA,NA,NA,NA,2
"4168",5168,551844,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4169",5169,916629,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"4170",5170,382032,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"4171",5171,905353,"female","asian","indeed","completed",NA,NA,NA,NA,3
"4172",5172,594865,"male","white","indeed","completed",NA,NA,NA,NA,1
"4173",5173,394033,"male","asian","indeed","completed",NA,NA,NA,NA,2
"4174",5174,748583,"male","asian","linkedin","completed","completed",NA,"completed",NA,4
"4175",5175,127252,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"4176",5176,440874,"female","black/african american","linkedin","completed",NA,NA,NA,NA,3
"4177",5177,477147,"male","black/african american","linkedin","completed",NA,NA,NA,NA,2
"4178",5178,689198,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4179",5179,864732,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"4180",5180,975026,"male","white","job.site","completed","completed","completed",NA,NA,3
"4181",5181,135452,"female","white","job.site","completed",NA,NA,NA,NA,3
"4182",5182,303376,"male","latinx","indeed","completed","completed",NA,"completed","completed",2
"4183",5183,694823,"female","latinx","job.site","completed",NA,NA,NA,NA,3
"4184",5184,759348,"female","white","linked-in","completed","completed",NA,"completed","completed",3
"4185",5185,507670,"male","white","referral","completed","completed",NA,NA,NA,3
"4186",5186,719640,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4187",5187,419829,"male","asian","indeed","completed","completed","completed","completed","completed",4
"4188",5188,334455,"male","white","job.site","completed",NA,NA,NA,NA,3
"4189",5189,283499,"male","black/african american","job.site","completed","completed",NA,"completed","completed",2
"4190",5190,905665,"male","black/african american","referral","completed",NA,NA,NA,NA,1
"4191",5191,956487,"male","asian","job.site","completed",NA,"completed",NA,NA,3
"4192",5192,611441,"male","latinx","job.site","completed","completed","completed",NA,NA,4
"4193",5193,362524,"female","white","referral","completed","completed",NA,"completed",NA,4
"4194",5194,947144,"male","white","linkedin","completed",NA,NA,NA,NA,4
"4195",5195,262506,"male","latinx","job.site","completed",NA,NA,NA,NA,3
"4196",5196,362406,"male","white","referral","completed","completed",NA,"completed",NA,3
"4197",5197,296938,"male","white","indeed","completed","completed",NA,"completed","completed",3
"4198",5198,943025,"female","latinx","indeed","completed","completed",NA,"completed",NA,3
"4199",5199,541007,"male","white","job.site","completed",NA,NA,NA,NA,3
"4200",5200,606759,"male","white","referral","completed",NA,NA,NA,NA,2
"4201",5201,781404,"female","white","referral","completed",NA,NA,NA,NA,2
"4202",5202,812404,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4203",5203,929790,"female","black/african american","linkedin","completed","completed",NA,"completed","completed",3
"4204",5204,712005,"female","black/african american","linkedin","completed",NA,NA,NA,NA,2
"4205",5205,351190,"male","asian","linkedin","completed",NA,NA,NA,NA,2
"4206",5206,126647,"female","asian","linkedin","completed",NA,NA,NA,NA,3
"4207",5207,630990,"female","asian","job.site","completed",NA,NA,NA,NA,3
"4208",5208,171290,"male","asian","indeed","completed","completed",NA,"completed",NA,3
"4209",5209,707366,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4210",5210,758869,"male","black/african american","job.site","completed",NA,NA,NA,NA,1
"4211",5211,354251,"female","asian","indeed","completed","completed",NA,"completed",NA,4
"4212",5212,928368,"female","white","linked-in","completed",NA,NA,NA,NA,3
"4213",5213,362896,"male","white","indeed","completed",NA,NA,NA,NA,3
"4214",5214,526850,"male","white","indeed","completed",NA,NA,NA,NA,2
"4215",5215,951110,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4216",5216,548586,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"4217",5217,818837,"female","asian","job.site","completed",NA,NA,NA,NA,2
"4218",5218,103921,"female","white","referral","completed","completed",NA,"completed","completed",1
"4219",5219,315575,"female","black/african american","job.site","completed","completed",NA,"completed",NA,3
"4220",5220,220946,"male","white","job.site","completed",NA,NA,NA,NA,2
"4221",5221,179478,"female","white","job.site","completed",NA,NA,NA,NA,3
"4222",5222,780434,"male","white","job.site","completed","completed",NA,"completed",NA,3
"4223",5223,350683,"male","white","indeed","completed","completed","completed","completed",NA,4
"4224",5224,889218,"male","white","job.site","completed","completed",NA,"completed",NA,3
"4225",5225,907817,"male","black/african american","linkedin","completed","completed",NA,"completed",NA,2
"4226",5226,932911,"male","white","job.site","completed",NA,NA,NA,NA,3
"4227",5227,383912,"female","white","indeed","completed",NA,NA,NA,NA,3
"4228",5228,318168,"female","white","job.site","completed",NA,NA,NA,NA,3
"4229",5229,569161,"male","white","job.site","completed",NA,NA,NA,NA,3
"4230",5230,654495,"male","latinx","linked-in","completed",NA,NA,NA,NA,2
"4231",5231,702418,"male","black/african american","indeed","completed",NA,NA,NA,NA,3
"4232",5232,830401,"male","white","indeed","completed","completed",NA,"completed",NA,3
"4233",5233,231567,"male","white","job.site","completed",NA,NA,NA,NA,3
"4234",5234,999352,"male","latinx","linked-in","completed","completed",NA,"completed",NA,2
"4235",5235,330027,"male","white","Referral","completed","completed",NA,"completed",NA,2
"4236",5236,219010,"female","white","linked-in","completed",NA,NA,NA,NA,4
"4237",5237,800575,"male","white","job.site","completed","completed","completed",NA,NA,4
"4238",5238,777520,"male","white","linkedin","completed",NA,NA,NA,NA,1
"4239",5239,764108,"male","white","referral","completed",NA,NA,NA,NA,3
"4240",5240,662461,"female","black/african american","linked-in","completed",NA,NA,NA,NA,3
"4241",5241,269693,"male","white","linked-in","completed",NA,NA,NA,NA,2
"4242",5242,584147,"male","latinx","linked-in","completed","completed",NA,NA,NA,4
"4243",5243,409966,"female","white","linked-in","completed","completed",NA,NA,NA,3
"4244",5244,938769,"female","latinx","linkedin","completed",NA,NA,NA,NA,3
"4245",5245,512776,"male","latinx","indeed","completed",NA,NA,NA,NA,3
"4246",5246,155255,"female","white","linkedin","completed",NA,NA,NA,NA,4
"4247",5247,499455,"female","black/african american","linkedin","completed",NA,NA,NA,NA,2
"4248",5248,900505,"male","white","job.site","completed",NA,NA,NA,NA,3
"4249",5249,646991,"male","asian","job.site","completed","completed",NA,"completed",NA,3
"4250",5250,236006,"male","white","job.site","completed",NA,NA,NA,NA,2
"4251",5251,419464,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4252",5252,158636,"male","asian","indeed","completed","completed",NA,"completed",NA,4
"4253",5253,638687,"female","latinx","job.site","completed","completed",NA,"completed","completed",3
"4254",5254,317993,"male","asian","linkedin","completed","completed",NA,"completed",NA,2
"4255",5255,875840,"male","white","linked-in","completed","completed",NA,"completed",NA,3
"4256",5256,623671,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4257",5257,714003,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4258",5258,522269,"male","latinx","job.site","completed","completed",NA,"completed",NA,3
"4259",5259,166983,"female","white","referral","completed",NA,NA,NA,NA,3
"4260",5260,679036,"male","white","job.site","completed",NA,NA,NA,NA,3
"4261",5261,892941,"female","white","linkedin","completed",NA,NA,NA,NA,3
"4262",5262,608705,"female","black/african american","job.site","completed",NA,NA,NA,NA,2
"4263",5263,508448,"female","black/african american","job.site","completed",NA,NA,NA,NA,3
"4264",5264,224190,"male","latinx","job.site","completed","completed",NA,NA,NA,3
"4265",5265,407957,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4266",5266,843763,"male","asian","job.site","completed",NA,NA,NA,NA,3
"4267",5267,684992,"male","white","job.site","completed",NA,NA,NA,NA,3
"4268",5268,974953,"male","black/african american","indeed","completed",NA,NA,NA,NA,3
"4269",5269,836213,"male","black/african american","linkedin","completed",NA,NA,NA,NA,2
"4270",5270,215908,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"4271",5271,791372,"male","asian","indeed","completed",NA,NA,NA,NA,3
"4272",5272,121316,"female","asian","linkedin","completed",NA,NA,NA,NA,2
"4273",5273,141330,"female","asian","job.site","completed","completed",NA,"completed",NA,3
"4274",5274,319912,"male","white","referral","completed",NA,NA,NA,NA,3
"4275",5275,373639,"female","white","Referral","completed",NA,NA,NA,NA,3
"4276",5276,845269,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4277",5277,655810,"male","asian","indeed","completed",NA,NA,NA,NA,2
"4278",5278,373758,"female","white","linked-in","completed","completed","completed","completed",NA,3
"4279",5279,356632,"male","latinx","linkedin","completed",NA,NA,NA,NA,3
"4280",5280,900355,"male","asian","job.site","completed","completed","completed","completed",NA,3
"4281",5281,641776,"female","white","job.site","completed","completed",NA,"completed",NA,3
"4282",5282,777485,"female","white","indeed","completed","completed",NA,"completed",NA,2
"4283",5283,928437,"male","white","indeed","completed","completed",NA,"completed",NA,2
"4284",5284,223292,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"4285",5285,454816,"male","asian","job.site","completed",NA,NA,NA,NA,4
"4286",5286,757830,"female","black/african american","linkedin","completed",NA,NA,NA,NA,3
"4287",5287,143694,"male","latinx","referral","completed","completed",NA,"completed",NA,3
"4288",5288,923488,"male","white","linkedin","completed","completed",NA,"completed",NA,3
"4289",5289,615779,"male","latinx","job.site","completed","completed",NA,"completed",NA,3
"4290",5290,755530,"female","white","referral","completed",NA,NA,NA,NA,2
"4291",5291,353849,"male","white","linkedin","completed","completed",NA,"completed","completed",2
"4292",5292,438796,"male","white","job.site","completed","completed",NA,"completed","completed",3
"4293",5293,537883,"male","white","linkedin","completed",NA,NA,NA,NA,2
"4294",5294,788163,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4295",5295,191944,"male","white","referral","completed",NA,NA,NA,NA,4
"4296",5296,303041,"male","white","job.site","completed","completed",NA,"completed",NA,3
"4297",5297,434776,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4298",5298,374280,"male","white","job.site","completed","completed","completed",NA,NA,4
"4299",5299,480612,"female","asian","indeed","completed","completed",NA,"completed",NA,4
"4300",5300,134120,"male","asian","referral","completed",NA,NA,NA,NA,3
"4301",5301,730490,"female","asian","job.site","completed",NA,NA,NA,NA,3
"4302",5302,733371,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"4303",5303,326209,"male","white","job.site","completed",NA,NA,NA,NA,3
"4304",5304,571709,"male","asian","job.site","completed",NA,NA,NA,NA,3
"4305",5305,820546,"male","white","job.site","completed",NA,NA,NA,NA,3
"4306",5306,468329,"male","white","job.site","completed",NA,NA,NA,NA,3
"4307",5307,907831,"male","asian","job.site","completed","completed",NA,"completed","completed",2
"4308",5308,630279,"female","white","indeed","completed",NA,NA,NA,NA,3
"4309",5309,616638,"female","white","job.site","completed","completed",NA,"completed",NA,3
"4310",5310,242707,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4311",5311,612155,"female","white","indeed","completed","completed",NA,"completed",NA,3
"4312",5312,547749,"female","latinx","indeed","completed",NA,NA,NA,NA,2
"4313",5313,429026,"male","white","job.site","completed",NA,NA,NA,NA,2
"4314",5314,613694,"male","white","job.site","completed",NA,NA,NA,NA,3
"4315",5315,313699,"male","white","job.site","completed",NA,NA,NA,NA,2
"4316",5316,604691,"female","white","indeed","completed",NA,NA,NA,NA,3
"4317",5317,662505,"male","black/african american","job.site","completed",NA,NA,NA,NA,3
"4318",5318,831647,"male","asian","indeed","completed","completed",NA,NA,NA,2
"4319",5319,695300,"male","asian","linkedin","completed","completed","completed","completed","completed",2
"4320",5320,232525,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"4321",5321,556998,"male","asian","indeed","completed",NA,"completed",NA,NA,2
"4322",5322,664922,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4323",5323,416431,"female","asian","indeed","completed",NA,NA,NA,NA,3
"4324",5324,478402,"male","white","linkedin","completed","completed",NA,"completed","completed",3
"4325",5325,208208,"male","white","job.site","completed",NA,NA,NA,NA,3
"4326",5326,109847,"male","latinx","job.site","completed",NA,NA,NA,NA,3
"4327",5327,387707,"male","black/african american","linkedin","completed",NA,NA,NA,NA,3
"4328",5328,389659,"female","asian","referral","completed",NA,NA,NA,NA,3
"4329",5329,778215,"female","white","referral","completed",NA,NA,NA,NA,3
"4330",5330,913420,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4331",5331,805030,"male","asian","linkedin","completed",NA,NA,NA,NA,1
"4332",5332,324442,"male","white","linkedin","completed",NA,NA,NA,NA,3
"4333",5333,633538,"female","asian","linkedin","completed","completed",NA,"completed","completed",3
"4334",5334,901365,"male","black/african american","indeed","completed",NA,NA,NA,NA,2
"4335",5335,454600,"male","white","Referral","completed","completed",NA,"completed","completed",3
"4336",5336,390530,"male","white","job.site","completed",NA,NA,NA,NA,3
"4337",5337,932462,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4338",5338,542921,"female","white","job.site","completed",NA,NA,NA,NA,3
"4339",5339,122266,"male","black/african american","referral","completed","completed",NA,"completed","completed",4
"4340",5340,156203,"female","white","job.site","completed",NA,NA,NA,NA,2
"4341",5341,798181,"female","latinx","referral","completed",NA,NA,NA,NA,3
"4342",5342,264524,"male","black/african american","linkedin","completed",NA,NA,NA,NA,4
"4343",5343,912537,"female","black/african american","indeed","completed",NA,NA,NA,NA,3
"4344",5344,857910,"male","white","job.site","completed",NA,NA,NA,NA,3
"4345",5345,108142,"male","white","indeed","completed",NA,NA,NA,NA,2
"4346",5346,150249,"male","white","job.site","completed","completed",NA,"completed",NA,3
"4347",5347,459816,"male","asian","linkedin","completed",NA,NA,NA,NA,3
"4348",5348,740574,"female","asian","job.site","completed","completed",NA,"completed",NA,2
"4349",5349,445499,"female","white","job.site","completed","completed",NA,"completed","completed",3
"4350",5350,801198,"male","white","referral","completed",NA,NA,NA,NA,3
"4351",5351,312188,"male","white","indeed","completed",NA,NA,NA,NA,2
"4352",5352,575381,"female","black/african american","indeed","completed",NA,NA,NA,NA,2
"4353",5353,426308,"male","white","job.site","completed",NA,NA,NA,NA,2
"4354",5354,321166,"female","white","indeed","completed","completed",NA,"completed",NA,3
"4355",5355,748482,"female","asian","indeed","completed",NA,NA,NA,NA,2
"4356",5356,634556,"female","white","linkedin","completed","completed",NA,"completed",NA,4
"4357",5357,911662,"male","black/african american","indeed","completed","completed",NA,"completed","completed",1
"4358",5358,657724,"female","white","job.site","completed",NA,NA,NA,NA,4
"4359",5359,237567,"male","asian","indeed","completed",NA,NA,NA,NA,2
"4360",5360,895335,"female","white","job.site","completed","completed",NA,"completed",NA,2
"4361",5361,493473,"male","latinx","referral","completed","completed",NA,NA,NA,2
"4362",5362,244127,"male","asian","job.site","completed","completed",NA,"completed","completed",4
"4363",5363,833097,"male","latinx","job.site","completed",NA,NA,NA,NA,3
"4364",5364,393499,"male","white","job.site","completed","completed",NA,"completed",NA,4
"4365",5365,753320,"female","white","job.site","completed","completed",NA,"completed","completed",3
"4366",5366,433686,"male","latinx","linkedin","completed","completed",NA,NA,NA,3
"4367",5367,451448,"female","white","indeed","completed",NA,"completed",NA,NA,3
"4368",5368,902457,"male","asian","linkedin","completed",NA,NA,NA,NA,2
"4369",5369,454113,"male","black/african american","indeed","completed","completed",NA,"completed",NA,2
"4370",5370,957201,"male","latinx","linkedin","completed",NA,NA,NA,NA,2
"4371",5371,986586,"female","black/african american","job.site","completed",NA,NA,NA,NA,3
"4372",5372,543251,"male","black/african american","linked-in","completed",NA,NA,NA,NA,2
"4373",5373,748347,"female","black/african american","job.site","completed","completed",NA,"completed","completed",3
"4374",5374,304236,"male","latinx","job.site","completed","completed",NA,NA,NA,1
"4375",5375,908594,"female","white","job.site","completed",NA,NA,NA,NA,3
"4376",5376,442124,"male","white","linkedin","completed",NA,NA,NA,NA,3
"4377",5377,601164,"male","white","job.site","completed","completed",NA,"completed",NA,2
"4378",5378,132051,"female","asian","Referral","completed","completed",NA,NA,NA,4
"4379",5379,371201,"female","white","indeed","completed",NA,NA,NA,NA,2
"4380",5380,785212,"male","asian","linked-in","completed",NA,NA,NA,NA,3
"4381",5381,349487,"male","white","job.site","completed","completed","completed","completed",NA,3
"4382",5382,409711,"male","black/african american","referral","completed","completed",NA,"completed","completed",1
"4383",5383,221271,"male","white","linkedin","completed","completed","completed","completed",NA,4
"4384",5384,430375,"female","asian","linkedin","completed",NA,NA,NA,NA,4
"4385",5385,279831,"male","black/african american","indeed","completed",NA,NA,NA,NA,3
"4386",5386,450694,"male","white","linkedin","completed","completed",NA,"completed","completed",2
"4387",5387,168757,"male","white","linkedin","completed",NA,NA,NA,NA,3
"4388",5388,707140,"female","black/african american","indeed","completed",NA,NA,NA,NA,3
"4389",5389,460485,"female","white","indeed","completed",NA,NA,NA,NA,3
"4390",5390,834447,"male","white","linkedin","completed","completed",NA,"completed",NA,3
"4391",5391,227376,"male","latinx","indeed","completed",NA,NA,NA,NA,1
"4392",5392,109454,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"4393",5393,832947,"female","white","indeed","completed","completed",NA,"completed","completed",3
"4394",5394,808457,"female","black/african american","job.site","completed","completed",NA,"completed","completed",2
"4395",5395,800254,"female","black/african american","indeed","completed","completed",NA,"completed",NA,4
"4396",5396,991337,"female","black/african american","referral","completed",NA,NA,NA,NA,2
"4397",5397,711974,"male","black/african american","job.site","completed","completed",NA,"completed",NA,2
"4398",5398,959991,"female","white","linkedin","completed",NA,"completed",NA,NA,3
"4399",5399,469814,"male","white","linkedin","completed","completed","completed","completed","completed",3
"4400",5400,537725,"female","black/african american","indeed","completed",NA,NA,NA,NA,2
"4401",5401,414963,"male","latinx","job.site","completed",NA,NA,NA,NA,3
"4402",5402,995382,"male","white","indeed","completed",NA,NA,NA,NA,2
"4403",5403,326080,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4404",5404,893034,"male","black/african american","job.site","completed",NA,NA,NA,NA,2
"4405",5405,740555,"male","white","indeed","completed",NA,NA,NA,NA,2
"4406",5406,695625,"male","white","job.site","completed","completed",NA,"completed",NA,4
"4407",5407,440569,"male","black/african american","indeed","completed","completed",NA,NA,NA,2
"4408",5408,405343,"female","black/african american","referral","completed","completed",NA,"completed",NA,3
"4409",5409,430791,"male","white","linked-in","completed",NA,NA,NA,NA,2
"4410",5410,420858,"male","white","linked-in","completed",NA,NA,NA,NA,2
"4411",5411,811080,"male","asian","referral","completed",NA,NA,NA,NA,3
"4412",5412,731854,"male","white","job.site","completed",NA,NA,NA,NA,2
"4413",5413,880200,"male","white","job.site","completed",NA,NA,NA,NA,3
"4414",5414,836976,"female","white","job.site","completed",NA,NA,NA,NA,1
"4415",5415,597161,"female","black/african american","linkedin","completed","completed",NA,"completed","completed",3
"4416",5416,376647,"male","white","job.site","completed",NA,NA,NA,NA,3
"4417",5417,498075,"female","asian","linkedin","completed",NA,NA,NA,NA,3
"4418",5418,419158,"male","latinx","job.site","completed",NA,NA,NA,NA,2
"4419",5419,732335,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4420",5420,998707,"male","asian","job.site","completed","completed",NA,"completed",NA,3
"4421",5421,579451,"female","asian","job.site","completed","completed",NA,"completed",NA,2
"4422",5422,671179,"female","white","indeed","completed",NA,NA,NA,NA,4
"4423",5423,909939,"male","white","linkedin","completed","completed","completed","completed",NA,4
"4424",5424,333088,"male","asian","Referral","completed",NA,NA,NA,NA,3
"4425",5425,701372,"male","asian","indeed","completed",NA,NA,NA,NA,3
"4426",5426,696215,"male","latinx","linkedin","completed","completed","completed","completed","completed",4
"4427",5427,164960,"female","white","referral","completed","completed",NA,"completed","completed",3
"4428",5428,722403,"male","black/african american","linked-in","completed","completed",NA,"completed",NA,3
"4429",5429,773009,"male","asian","job.site","completed",NA,NA,NA,NA,2
"4430",5430,820905,"female","white","indeed","completed",NA,NA,NA,NA,3
"4431",5431,136473,"male","white","indeed","completed",NA,NA,NA,NA,3
"4432",5432,211363,"female","asian","job.site","completed",NA,NA,NA,NA,2
"4433",5433,103232,"male","asian","referral","completed",NA,NA,NA,NA,1
"4434",5434,844444,"male","white","indeed","completed","completed",NA,"completed",NA,3
